,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
201,"Toni Collette, Gotaro Tsunashima, Matthew Dyktynski, Lynette Curran",20 wins & 13 nominations.,"$189,209",Australia,11 May 2004,Sue Brooks,"Drama, Romance","English, Japanese",73,"Against the background of an Australian desert, Sandy, a geologist, and Hiromitsu, a Japanese businessman, play out a story of human inconsequence in the face of the blistering universe. ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTc4MDY3MF5BMl5BanBnXkFtZTcwNjczMzUyMQ@@._V1_SX300.jpg,Samuel Goldwyn Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",25 Sep 2003,True,110 min,Japanese Story,movie,http://www.japanesestory.com/,Alison Tilson,2003,tt0304229,6.7,"5,816"
202,"Horst Krause, Harald Warmbrunn, Karl-Fred Müller, Ursula Schucht",11 wins & 5 nominations.,"$413,801",Germany,30 Aug 2005,Michael Schorr,"Comedy, Drama, Music","German, English, French",67,"Schultze is an accordion player and newly without work. When the local music club celebrates its 50th anniversary, his taste of music changes unexpectedly.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NTk0MzQ5Ml5BMl5BanBnXkFtZTcwMzc1ODcyMQ@@._V1_SX300.jpg,Paramount Classics,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",22 Apr 2004,True,114 min,Schultze Gets the Blues,movie,http://www.schultzegetstheblues.de/,Michael Schorr,2003,tt0388395,7.0,"3,428"
203,"Paul Schneider, Zooey Deschanel, Shea Whigham, Danny McBride",4 wins & 11 nominations.,N/A,USA,19 Aug 2003,David Gordon Green,"Drama, Romance",English,71,Small-town love story of a young man with a reputation for womanizing and his best friend's sister.,https://ia.media-imdb.com/images/M/MV5BMTQ2MTI5NDY2M15BMl5BanBnXkFtZTYwNDc1MDI3._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",01 Aug 2003,True,108 min,All the Real Girls,movie,http://www.sonyclassics.com/alltherealgirls/,"David Gordon Green (story), Paul Schneider (story), David Gordon Green",2003,tt0299458,6.9,"9,600"
204,"Guillaume Canet, Marion Cotillard, Thibault Verhaeghe, Joséphine Lebas-Joly",5 wins & 2 nominations.,"$449,282","France, Belgium",19 Oct 2004,Yann Samuell,"Comedy, Drama, Romance",French,45,"As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",https://ia.media-imdb.com/images/M/MV5BNjIwOGJhY2QtMTA5Yi00MDhlLWE5OTgtYmIzZDNlM2UwZjMyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Paramount Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",28 May 2004,True,93 min,Love Me If You Dare,movie,http://www.paramountclassics.com/loveme/,Yann Samuell,2003,tt0364517,7.7,"60,930"
205,"Giovanna Mezzogiorno, Massimo Girotti, Raoul Bova, Filippo Nigro",27 wins & 22 nominations.,"$373,955","Italy, Turkey, Portugal, UK",02 Nov 2004,Ferzan Ozpetek,"Drama, Romance",Italian,55,"Overburdened and stuck in a greying marriage, Giovanna takes to caring for the Jewish Holocaust survivor her husband brings home. As she begins to reflect on her life, she turns to the man who lives across from her ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTA4NzI0Ml5BMl5BanBnXkFtZTcwMTk2MDYyMQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",18 Jun 2004,True,102 min,Facing Windows,movie,http://www.sonyclassics.com/facingwindows/,"Ferzan Ozpetek, Gianni Romoli",2003,tt0352343,7.4,"9,557"
206,"Bob Dylan, Jeff Bridges, Penélope Cruz, John Goodman",1 win.,"$115,149","UK, USA",17 Feb 2004,Larry Charles,"Comedy, Drama, Music",English,32,"A singer, whose career has gone on a downward spiral, is forced to make a comeback to the performance stage for a benefit concert.",https://ia.media-imdb.com/images/M/MV5BNTY4MDAxNDE3M15BMl5BanBnXkFtZTYwNjU1MDY2._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",08 Aug 2003,True,112 min,Masked and Anonymous,movie,http://www.maskedandanonymous-themovie.com/,"Bob Dylan, Larry Charles",2003,tt0319829,5.5,"4,135"
207,"Will Friedle, Chris Owen, Louise Lasser, Renée Taylor",N/A,N/A,USA,24 Jul 2007,Gary Preisler,"Comedy, Crime",English,6,"A pair of losers marry two elderly sisters, thinking they'll inherit their fortune and Beverly Hills estate.",https://ia.media-imdb.com/images/M/MV5BMTc4NjAwNDY2M15BMl5BanBnXkFtZTcwOTQ5NzYyMQ@@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '2.9/10'}, {'Source': 'Metacritic', 'Value': '6/100'}]",17 Sep 2004,True,90 min,National Lampoon's Gold Diggers,movie,N/A,"Gary Preisler (story), Michael Canale (story), Gary Preisler",2003,tt0376717,2.9,"2,277"
208,"Tshewang Dendup, Sonam Lhamo, Lhakpa Dorji, Deki Yangzom",3 wins & 2 nominations.,N/A,"Australia, Bhutan, UK",N/A,Khyentse Norbu,"Drama, Adventure",Dzongkha,71,"The two men embark on parallel, if separate, journeys. Their yearning is a common one--for a better and different life. Dondup, delayed by the timeless pace of his village, is forced to ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjkzNTgwNF5BMl5BanBnXkFtZTcwMTE5NjEzMQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",21 Apr 2004,True,108 min,Travelers and Magicians,movie,N/A,Khyentse Norbu,2003,tt0378906,7.5,"1,838"
209,"Vladimir Garin, Ivan Dobronravov, Konstantin Lavronenko, Nataliya Vdovina",Nominated for 1 Golden Globe. Another 31 wins & 17 nominations.,N/A,Russia,N/A,Andrey Zvyagintsev,"Drama, Mystery, Thriller",Russian,82,"In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces.",https://images-na.ssl-images-amazon.com/images/M/MV5BYTc3ZDEwYzctMjlmOS00MDZjLWI2NjMtNTlhY2I5N2UyNmZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Octagon Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",25 Jun 2003,True,105 min,The Return,movie,N/A,"Vladimir Moiseenko, Aleksandr Novototskiy-Vlasov",2003,tt0376968,8.0,"35,271"
210,"Samy Naceri, Frédéric Diefenthal, Bernard Farcy, Bai Ling",N/A,N/A,France,13 Jul 2010,Gérard Krawczyk,"Action, Comedy, Crime",French,N/A,"Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.",https://ia.media-imdb.com/images/M/MV5BMGJjYTc3YTgtOGM3Mi00ZjcxLWFhNzQtZTllNjAyZWQ4ZjQ4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,ARP Sélection,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",29 Jan 2003,True,84 min,Taxi 3,movie,N/A,Luc Besson (scenario),2003,tt0295721,5.8,"35,019"
211,"Raymond Bouchard, Dominik Michon-Dagenais, Guy-Daniel Tremblay, Nadia Drouin",15 wins & 17 nominations.,"$142,106",Canada,25 Jan 2005,Jean-François Pouliot,Comedy,French,59,"A much-needed boost, in the form of a new factory, is promised to the residents of the tiny fishing village St. Marie-La-Mauderne, provided they can lure a doctor to take up full-time residency on the island. Inspired, the villagers devise a scheme to make Dr. Christopher Lewis a local.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NTI2NTY0NF5BMl5BanBnXkFtZTcwMTc0NjcyMQ@@._V1_SX300.jpg,Vivafilm,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",26 Mar 2004,True,108 min,Seducing Doctor Lewis,movie,http://www.wellspring.com/movies/movie.html?movie_id=38,Ken Scott,2003,tt0366532,7.5,"4,666"
212,"Emmanuelle Béart, Gaspard Ulliel, Grégoire Leprince-Ringuet, Clémence Meyer",1 win & 5 nominations.,"$397,871","France, UK",23 Nov 2004,André Téchiné,"Drama, Romance, War",French,70,Emmanuelle Béart stars as a widowed schoolteacher who flees Nazi-occupied Paris with her children. A teenaged boy comes to their rescue by leading them into the forest -- their best shot at survival.,https://ia.media-imdb.com/images/M/MV5BNDU1MzU3ZTMtZjYyNi00YTg3LThhNDQtZTAwZWI4OTBhMzNjXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,Wellspring,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",20 Aug 2003,True,95 min,Strayed,movie,http://www.wellspring.com/movies/text.html?page=synopsis&movie_id=52,"Gilles Perrault (novel), Gilles Taurand (screenplay,  adaptation and dialogue), André Téchiné (screenplay,  adaptation and dialogue)",2003,tt0329111,6.6,"2,862"
213,"Angelina Peláez, Lizzie Curry Martinez, Vanessa Martinez, Amanda Álvarez",1 nomination.,"$312,136","USA, Mexico",13 Apr 2004,John Sayles,Drama,"English, Spanish",55,"Six American women who planned on travelling to South America to adopt babies are forced, by law, to live there.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzI0Mjk5MV5BMl5BanBnXkFtZTcwMjc5MDYyMQ@@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",01 Jan 2004,True,95 min,Casa de los babys,movie,N/A,John Sayles,2003,tt0303830,6.5,"1,926"
214,"Sarah Polley, Amanda Plummer, Scott Speedman, Leonor Watling",16 wins & 15 nominations.,N/A,"Spain, Canada",15 Jul 2008,Isabel Coixet,"Drama, Romance",English,57,A young woman conceals the fact of her terminal cancer to live her life with a passion she never had before.,https://ia.media-imdb.com/images/M/MV5BNDZjZWE5NWItMzVkMi00ODU1LTg5YWYtNmU1NjhkZWI3MGQxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '57/100'}]",07 Mar 2003,True,106 min,My Life Without Me,movie,N/A,"Isabel Coixet, Nanci Kincaid (book)",2003,tt0314412,7.6,"22,415"
215,"Paul Bates, Brenda Blethyn, Brittany Bristow, Leif Bristow",2 wins & 5 nominations.,N/A,"USA, Canada",08 Nov 2005,LeVar Burton,"Comedy, Family",English,N/A,A young girl's aunt tells her the tale of a young ice skater and an enchanted reindeer.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxOTAyMzA3MV5BMl5BanBnXkFtZTcwMDE3MzEzMQ@@._V1_SX300.jpg,Premiere Group,G,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",24 Dec 2003,True,93 min,Blizzard,movie,http://www.blizzardthemovie.com/,"Agnes Bristow (story), Leif Bristow (story), Murray McRae",2003,tt0309372,5.7,818
216,"Kam Heskin, Orlando Seale, Benjamin Gourley, Lucila Solá",N/A,"$81,351",USA,16 Nov 2004,Andrew Black,"Comedy, Romance",English,N/A,"Jane Austen's classic is transplanted to modern-day Utah. While her college roommates search for love, aspiring writer Elizabeth Bennet focuses on her career but constantly finds herself fighting haughty businessman Will Darcy.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDkyMTU4N15BMl5BanBnXkFtZTYwMTM1NjYy._V1_SX300.jpg,Excel Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}]",05 Dec 2003,True,104 min,Pride and Prejudice,movie,http://www.prideprejudice.com/,"Jane Austen (novel), Anne K. Black, Katherine Brim, Jason Faller",2003,tt0366920,5.3,"2,193"
217,Annie Grenier,N/A,N/A,Canada,20 Oct 2006,Claude Brie,"Comedy, Family, Musical",French,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",19 Dec 2003,True,78 min,Annie Brocoli dans les fonds marins,movie,N/A,Annie Grenier,2003,tt0387032,5.1,27
218,"Vincent Gallo, Chloë Sevigny, Cheryl Tiegs, Elizabeth Blake",1 win & 3 nominations.,N/A,"USA, Japan",16 Aug 2005,Vincent Gallo,Drama,English,51,"Professional motorcycle racer Bud Clay heads from New Hampshire to California to race again. Along the way he meets various needy women who provide him with the cure to his own loneliness, but only a certain woman from his past will truly satisfy him.",https://ia.media-imdb.com/images/M/MV5BMTU2MzQ5NjMyNV5BMl5BanBnXkFtZTcwODYyODYyMQ@@._V1_SX300.jpg,Wellspring Media,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",14 Nov 2003,True,93 min,The Brown Bunny,movie,http://www.wellspring.com/movies/movie.html?movie_id=57,Vincent Gallo,2003,tt0330099,5.0,"12,380"
219,"Mario Van Peebles, Joy Bryant, T.K. Carter, Terry Crews",4 wins & 10 nominations.,"$300,000",USA,14 Sep 2004,Mario Van Peebles,"Biography, Drama",English,75,Mario Van Peebles' half-documentary/half-homage to his father Melvin Van Peebles' movie Sweet Sweetback's Baadasssss Song (1971).,https://images-na.ssl-images-amazon.com/images/M/MV5BZGZkN2M0MjctMjNjNy00YmNlLWE5NzMtZmJjYjQ2ZmQ2ZjI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",17 Mar 2005,True,109 min,Baadasssss!,movie,http://www.sonyclassics.com/badass/,"Melvin Van Peebles (book), Mario Van Peebles (screenplay), Dennis Haggerty (screenplay)",2003,tt0367790,7.4,"4,408"
220,"Clive Owen, Charlotte Rampling, Jonathan Rhys Meyers, Malcolm McDowell",1 nomination.,"$212,359","UK, USA",16 Nov 2004,Mike Hodges,"Crime, Drama, Mystery",English,56,A former gangster reenters the criminal underworld after his brother suspiciously commits suicide.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MTU3MDA4OV5BMl5BanBnXkFtZTcwNzE2MjYyMQ@@._V1_SX300.jpg,Paramount Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",30 Apr 2004,True,103 min,I'll Sleep When I'm Dead,movie,http://www.paramountclassics.com/illsleep/,Trevor Preston,2003,tt0319531,5.8,"7,874"
221,"Micheline Lanctôt, Paul Ahmarani, Lucie Laurier, Sylvie Moreau",1 win & 3 nominations.,N/A,Canada,N/A,Sébastien Rose,"Comedy, Drama",French,N/A,"Jean-Charles vit un drame très contemporain : être un homme dans un monde de femmes. Quand on habite avec une mère en pleine ménopause, qui pratique l'art de la guerre au travail et à la ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNmVkZjEyM2YtNDIzMS00YTY1LWFkN2UtM2QxMjgzNzVjYTMxXkEyXkFqcGdeQXVyNjUyMDg5Njg@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",07 Feb 2003,True,99 min,How My Mother Gave Birth to Me During Menopause,movie,N/A,Sébastien Rose,2003,tt0315426,6.5,292
222,"Joachim Calmeyer, Tomas Norström, Bjørn Floberg, Reine Brynolfsson",8 wins & 6 nominations.,N/A,"Norway, Sweden",14 Dec 2004,Bent Hamer,"Comedy, Drama","Norwegian, Swedish",75,A scientific observer's job of observing an old cantankerous single man's kitchen habits is complicated by his growing friendship with him.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNjEwNTc5MV5BMl5BanBnXkFtZTcwNzE3MjcyMQ@@._V1_SX300.jpg,IFC Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",17 Jan 2003,True,95 min,Kitchen Stories,movie,http://www.filmsdulosange.fr/kitchen-stories/,"Jörgen Bergmark, Bent Hamer",2003,tt0323872,7.3,"7,349"
223,"Esther Gorintin, Nino Khomasuridze, Dinara Drukarova, Temur Kalandadze",12 wins & 6 nominations.,"$220,305","France, Belgium, Georgia",25 Jan 2005,Julie Bertuccelli,Drama,"Georgian, French, Russian",85,"The one joy in the lives of a mother and daughter comes from the regular letters sent to them from Paris from the family's adored son, Otar. When the daughter finds out that Otar has died ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTc0OTE2N15BMl5BanBnXkFtZTcwNDczNjcyMQ@@._V1_SX300.jpg,Zeitgeist Films,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",17 Sep 2003,True,103 min,Since Otar Left,movie,http://www.zeitgeistfilms.com/sinceotarleft/index.html,"Julie Bertuccelli, Bernard Renucci, Roger Bohbot (adaptation), Alda Engoian (translation), Gotcha Djavakhichvili (translation), Miguel Machalski (translation)",2003,tt0336264,7.6,"2,392"
224,"Don Cheadle, Ryan Gosling, Chris Klein, Jena Malone",1 win & 2 nominations.,"$273,411",USA,07 Sep 2004,Matthew Ryan Hoge,Drama,English,37,A young man's experience in a juvenile detention center that touches on the tumultuous changes that befall his family and the community in which he lives.,https://ia.media-imdb.com/images/M/MV5BOWY0ZWQwZTUtOTE1Zi00MTAxLWJmY2QtMWI4NDQ2OTk3NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",25 Mar 2005,True,108 min,The United States of Leland,movie,http://www.paramountclassics.com/leland,Matthew Ryan Hoge,2003,tt0301976,7.1,"21,257"
225,"Robert Downey Jr., Robin Wright, Mel Gibson, Jeremy Northam",1 win & 3 nominations.,"$293,296",USA,23 Mar 2004,Keith Gordon,"Comedy, Crime, Musical",English,45,"From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots.",https://ia.media-imdb.com/images/M/MV5BMjE0NTExOTA2Ml5BMl5BanBnXkFtZTcwOTIyNTAwMQ@@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",14 Nov 2003,True,109 min,The Singing Detective,movie,http://www.paramountclassics.com/singingdetective/,"Dennis Potter (screenplay), Dennis Potter (television series)",2003,tt0314676,5.6,"7,550"
226,"Laurien Van den Broeck, Dirk Roofthooft, Koen De Bouw, Werner De Smedt",7 wins & 3 nominations.,N/A,Belgium,21 Feb 2006,Erik Van Looy,"Action, Crime, Drama","Dutch, French, Flemish",73,Vincke and Verstuyft are the best detectives of the Antwerp police department. They are confronted with the murder on a leading executive and put all their effort to catch the murderer.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTEyODk0MjYwMl5BMl5BanBnXkFtZTcwNzUxMTEzMQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",26 Sep 2005,True,123 min,The Memory of a Killer,movie,http://www.thememoryofakiller.com,"Jef Geeraerts (novel), Carl Joos (screenplay), Erik Van Looy",2003,tt0374345,7.4,"8,634"
227,"Anna Geislerová, György Cserhalmi, Jaroslava Adamová, Miroslav Donutil",Nominated for 1 Oscar. Another 4 wins & 10 nominations.,N/A,"Czech Republic, Slovakia, Austria",08 Feb 2005,Ondrej Trojan,"Romance, Drama","Czech, Russian, German",66,"A nurse and her surgeon-lover are part of a resistance movement in 1940s Czechoslovakia. When they are discovered, her lover flees and she must find a place to hide. A patient whose life ...",https://images-na.ssl-images-amazon.com/images/M/MV5BODk2NzU2MDQ5M15BMl5BanBnXkFtZTcwMzM2NjYyMQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",04 Sep 2003,True,150 min,Zelary,movie,http://www.czech-tv.cz/telexport/detail.php?id=2&filmid=439,"Kveta Legátová (novel), Petr Jarchovský",2003,tt0288330,7.7,"3,021"
228,"Gael García Bernal, Natalia Verbeke, James D'Arcy, Tom Hardy",1 win & 1 nomination.,N/A,"UK, Spain, USA",18 Oct 2005,Matthew Parkhill,"Drama, Romance, Thriller",English,39,Young lovers in London are wrapped up in a love triangle that may not be exactly what it seems.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MDQ1NjM5N15BMl5BanBnXkFtZTcwNTY5ODcyMQ@@._V1_SX300.jpg,Summit Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",31 Oct 2003,True,92 min,Dot the I,movie,http://www.dottheithemovie.com,Matthew Parkhill,2003,tt0326835,6.8,"7,763"
229,"Fardeen Khan, Kareena Kapoor Khan, Amrish Puri, Amitabh Bachchan",N/A,"$261,917",India,08 Nov 2005,"Surya S.J., Sunil Kumar Agrawal","Action, Drama, Romance",Hindi,N/A,"Karan and Khushi fall in love, but her conservative family balks at accepting Karan's modern ideas.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NTM0Mzk3Ml5BMl5BanBnXkFtZTcwMDc1ODgzMQ@@._V1_SX300.jpg,Eros Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",07 Feb 2003,True,161 min,Khushi,movie,N/A,"Aman Jaffery (dialogue), Bolu Khan (dialogue), Surya S.J. (story & screenplay)",2003,tt0348656,4.5,"1,295"
230,"Amitabh Bachchan, Anil Kapoor, Preity Zinta, Gracy Singh",4 nominations.,N/A,India,30 Mar 2004,Honey Irani,"Drama, Family, Romance",Hindi,N/A,Dr. Siddharth Sinha is a dedicated selfless doctor who dreams of building a state-of-the-art hospital with all the modern instruments and amenities for patient care . His foster son Akash ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNjIyOTAxMV5BMl5BanBnXkFtZTcwMDE2ODgzMQ@@._V1_SX300.jpg,Ultra,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",16 May 2003,True,158 min,Armaan,movie,N/A,"Javed Akhtar (dialogue), Javed Akhtar (screenplay), Honey Irani (screenplay), Honey Irani (story)",2003,tt0331851,5.3,952
231,"Alice Teghil, Sergio Castellitto, Margherita Buy, Antonio Carnevale",7 wins & 9 nominations.,N/A,Italy,20 Dec 2005,Paolo Virzì,"Comedy, Drama",Italian,63,"When her father, Giancarlo is transferred to Rome from the small country town of Montalto Di Castro, Caterina, a 12 years old girl, will discover her new classmates, a totally new world, an...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5OTc4OTUzN15BMl5BanBnXkFtZTcwOTA2ODc4Mw@@._V1_SX300.jpg,Empire Films,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",24 Oct 2003,True,107 min,Caterina in the Big City,movie,http://www.empirepicturesusa.com/ep/show_movie.asp?title=10030,"Francesco Bruni, Paolo Virzì",2003,tt0366287,6.9,"2,329"
232,"Ben Tibber, Jim Caviezel, Hristo Shopov, Roberto Attias",8 wins & 1 nomination.,"$252,018","UK, USA",05 Apr 2005,Paul Feig,Drama,English,47,A 12-year-old boy escapes from a Bulgarian Communist concentration camp and sets out on a journey to reach Denmark.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDI3MzgwN15BMl5BanBnXkFtZTcwOTQ2MTcyMQ@@._V1_SX300.jpg,Lions Gate Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",03 Dec 2004,True,90 min,I Am David,movie,http://www.iamdavidmovie.com,"Anne Holm (novel), Paul Feig (screenplay)",2003,tt0327919,7.3,"6,567"
233,"Shia LaBeouf, Elden Henson, Amy Smart, Billy Kay",N/A,N/A,USA,09 Dec 2003,"Efram Potelle, Kyle Rankin","Drama, Romance, Comedy","English, German",33,"A young war reenactor makes a friend on the battlefield who helps him use strategy to take on his high school enemy. Driven by newfound confidence, he seduces the friend's fetching older ...",https://ia.media-imdb.com/images/M/MV5BMTQwMzI0Mzk1NF5BMl5BanBnXkFtZTYwMDIzMDk2._V1_SX300.jpg,Miramax Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",22 Aug 2003,True,79 min,The Battle of Shaker Heights,movie,http://www.miramax.com/battle_of_shaker_heights,Erica Beeney,2003,tt0357470,6.1,"3,952"
234,"Cecilia Roth, Carlos Álvarez-Nóvoa, Kuno Becker, Margarita Isabel",4 nominations.,"$170,900","Mexico, Spain",13 Jan 2004,Antonio Serrano,"Adventure, Comedy, Crime",Spanish,51,"Lucia, an children's book author, tells the story of her husband's disappearance. One day on their way to Brazil he just disappears. She goes to the police, gets a ransom note, and makes ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTI1ODgzMjY3MV5BMl5BanBnXkFtZTcwNzE4MzAwMQ@@._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",25 Jul 2003,True,110 min,"Lucía, Lucía",movie,http://www.foxsearchlight.com/lucialucia,"Rosa Montero (novel), Antonio Serrano (screenplay), Marcela Fuentes-Berain (screenplay cooperation)",2003,tt0314170,6.2,960
