,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
169,"Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero",6 wins & 28 nominations.,"$4,208,879","USA, Sweden",04 Oct 2016,"Dan Kwan, Daniel Scheinert","Adventure, Comedy, Drama",English,64,A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.,https://ia.media-imdb.com/images/M/MV5BMTk0OTEyMjM1OF5BMl5BanBnXkFtZTgwMzMzODM4ODE@._V1_SX300.jpg,Blackbird Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",01 Jul 2016,True,97 min,Swiss Army Man,movie,http://swissarmyman.com/,"Daniel Scheinert, Dan Kwan",2016,tt4034354,7.0,"79,660"
170,"Tom Hanks, Alexander Black, Sarita Choudhury, Sidse Babett Knudsen",2 wins & 3 nominations.,N/A,"UK, France, Germany, Mexico, USA",09 Aug 2016,Tom Tykwer,"Comedy, Drama, Romance","English, Arabic",58,A failed American sales rep looks to recoup his losses by traveling to Saudi Arabia and selling his company's product to a wealthy monarch.,https://ia.media-imdb.com/images/M/MV5BMTU2MzU1NTg4NV5BMl5BanBnXkFtZTgwNzQ5MjAzODE@._V1_SX300.jpg,Roadside Attractions,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",28 Apr 2016,True,98 min,A Hologram for the King,movie,N/A,"Dave Eggers (novel), Tom Tykwer (screenplay)",2016,tt2980210,6.1,"31,697"
171,"Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott",Nominated for 1 BAFTA Film Award. Another 2 nominations.,"$4,060,197","UK, USA",03 Jan 2017,Mick Jackson,"Biography, Drama","English, German, Hebrew",63,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzODExNDEzMl5BMl5BanBnXkFtZTgwMDg3NjIyOTE@._V1_SX300.jpg,Participant Media,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",21 Oct 2016,True,109 min,Denial,movie,http://www.bleeckerstreetmedia.com/denial,"David Hare (screenplay by), Deborah Lipstadt (based on the book ""History on Trial: My Day in Court with a Holocaust Denier"" by)",2016,tt4645330,6.6,"12,865"
172,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",2 nominations.,"$3,912,052",USA,13 Dec 2016,Luke Scott,"Action, Horror, Sci-Fi",English,48,A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjYyNDkxN15BMl5BanBnXkFtZTgwMTgxODAwOTE@._V1_SX300.jpg,Scott Free Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",02 Sep 2016,True,92 min,Morgan,movie,http://www.foxmovies.com/movies/morgan,Seth W. Owen,2016,tt4520364,5.8,"30,600"
173,"Rajinikanth, Winston Chao, Radhika Apte, Dhansika",N/A,"$3,903,095","India, Malaysia",N/A,Pa. Ranjith,"Action, Crime, Thriller","Tamil, Telugu, Hindi, English, Malayalam, Mandarin, French",N/A,"Before Indian Independence, many Tamils from South India were sent to Malaysia as indentured laborers. Kabali, the protagonist, fights this oppression. After a lengthy imprisonment, he is more determined than ever to fight for his people.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0NzExMTQtMjhjYS00ZTRkLWI4NTgtOGE4NDNjYzM3M2I3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Cinegalaxy,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",22 Jul 2016,True,153 min,Kabali,movie,N/A,Pa. Ranjith,2016,tt5071886,6.5,"8,953"
174,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport",1 win & 4 nominations.,"$3,901,302","Czech Republic, UK, USA",06 Jun 2017,Amma Asante,"Biography, Drama, Romance","Tswana, English",65,"The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.",https://ia.media-imdb.com/images/M/MV5BNDUyNzE1MTAxNF5BMl5BanBnXkFtZTgwODU1Mzk5OTE@._V1_SX300.jpg,Harbinger Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",10 Feb 2017,True,111 min,A United Kingdom,movie,http://www.aunitedkingdomfilm.com/,"Guy Hibbert (screenplay by), Susan Williams (based upon the book 'Colour Bar' by)",2016,tt3387266,6.8,"9,838"
175,"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy",3 nominations.,"$3,847,290",USA,01 Aug 2017,J.D. Dillard,"Action, Drama, Sci-Fi",English,62,"A young street magician (Jacob Latimore) is left to care for his little sister after their parents passing, and turns to illegal activities to keep a roof over their heads. When he gets in ...",https://ia.media-imdb.com/images/M/MV5BODRjMDRlMmUtNGFiZi00NjIwLWJkMDgtZGU5NjY4MDNmODg3XkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,BH Tilt,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",28 Apr 2017,True,89 min,Sleight,movie,https://www.facebook.com/SleightMovie/,"J.D. Dillard, Alex Theurer",2016,tt4573516,5.9,"5,582"
176,"Ben Winchell, Josh Brener, Maria Bello, Andy Garcia",N/A,"$3,771,397","UK, USA",10 Jan 2017,Stewart Hendler,"Action, Adventure, Family",English,22,"The adventures of teenager Max McGrath and his alien companion, Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.",https://ia.media-imdb.com/images/M/MV5BMTk2MTMwOTk3N15BMl5BanBnXkFtZTgwMDI5OTYxMDI@._V1_SX300.jpg,Open Road Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",14 Oct 2016,True,92 min,Max Steel,movie,http://www.maxsteelfilm.com/,Christopher Yost,2016,tt1472584,4.6,"15,017"
177,"Richard Gere, Lior Ashkenazi, Michael Sheen, Steve Buscemi",1 win & 1 nomination.,"$3,814,868","Israel, USA",11 Jul 2017,Joseph Cedar,"Drama, Thriller","English, Hebrew",75,"Norman Oppenheimer is a small time operator who befriends a young politician at a low point in his life. Three years later, when the politician becomes an influential world leader, Norman's life dramatically changes for better and worse.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDU2ODc3Njk4OV5BMl5BanBnXkFtZTgwNDM0MjA0MTI@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",14 Apr 2017,True,118 min,Norman,movie,http://www.sonyclassics.com/norman/,Joseph Cedar,2016,tt4191702,6.2,"3,744"
178,"Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise",1 win & 2 nominations.,"$442,331",USA,02 Aug 2016,Sam Liu,"Animation, Action, Crime",English,N/A,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",https://ia.media-imdb.com/images/M/MV5BMTdjZTliODYtNWExMi00NjQ1LWIzN2MtN2Q5NTg5NTk3NzliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,The Answer Studio,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",25 Jul 2016,True,76 min,Batman: The Killing Joke,movie,N/A,"Brian Azzarello, Brian Bolland (based on the graphic novel illustrated by), Bob Kane (Batman created by), Bill Finger (Batman created by)",2016,tt4853102,6.5,"38,850"
179,"Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan",2 wins & 1 nomination.,"$3,758,792",Germany,09 Jan 2018,Simon Verhoeven,"Horror, Thriller",English,31,"A popular college student graciously accepts a social outcast's online friend request, but soon finds herself fighting a demonic presence that wants to make her lonely by killing her closest friends.",https://ia.media-imdb.com/images/M/MV5BNGFhZjQ5OTEtY2FlMy00OWM5LTlkYjAtZGUyNTE2YmVkYjc0XkEyXkFqcGdeQXVyNjkwMzU3NDI@._V1_SX300.jpg,Entertainment Studios Motion Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",22 Sep 2017,True,92 min,Friend Request,movie,N/A,"Matthew Ballen, Philip Koch, Simon Verhoeven",2016,tt3352390,5.3,"17,157"
180,"Lewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell",38 wins & 51 nominations.,"$3,730,982","UK, Spain, USA",28 Mar 2017,J.A. Bayona,"Animation, Drama, Fantasy",English,76,A boy seeks the help of a tree monster to cope with his single mother's terminal illness.,https://ia.media-imdb.com/images/M/MV5BMTg1OTA5OTkyNV5BMl5BanBnXkFtZTgwODMwNDU5OTE@._V1_SX300.jpg,Focus Features,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",06 Jan 2017,True,108 min,A Monster Calls,movie,http://www.focusfeatures.com/amonstercalls,"Patrick Ness (screenplay by), Patrick Ness (based upon the novel written by), Siobhan Dowd (from an original idea by)",2016,tt3416532,7.5,"59,134"
181,"Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver",3 wins & 14 nominations.,"$3,324,164","USA, Greece",21 Jun 2016,Jeff Nichols,"Drama, Mystery, Sci-Fi",English,76,"A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",https://ia.media-imdb.com/images/M/MV5BMTUwNDcyNzkyOV5BMl5BanBnXkFtZTgwNzI1NzkyNzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",21 Apr 2016,True,112 min,Midnight Special,movie,http://www.midnightspecialmovie.com/,Jeff Nichols,2016,tt2649554,6.6,"62,647"
182,"Steve Tom, Paul Sorvino, Peter Mackenzie, Ivar Brogger",Nominated for 1 Golden Globe. Another 3 wins & 9 nominations.,"$3,647,836",USA,28 Feb 2017,Warren Beatty,"Comedy, Drama, Romance",English,60,"The unconventional love story of an aspiring actress, her ambitious driver, and their eccentric boss, the legendary billionaire Howard Hughes.",https://ia.media-imdb.com/images/M/MV5BMTc0MTk4MTI1M15BMl5BanBnXkFtZTgwOTIxMDQ0MDI@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",23 Nov 2016,True,127 min,Rules Don't Apply,movie,http://www.foxmovies.com/movies/rules-dont-apply,"Warren Beatty (screenplay by), Warren Beatty (story by), Bo Goldman (story by)",2016,tt1974420,5.7,"6,437"
183,"Sam Claflin, Gemma Arterton, Nicholas Murchie, Richard E. Grant",1 win & 6 nominations.,"$3,595,841","UK, Sweden",11 Jul 2017,Lone Scherfig,"Comedy, Drama, Romance","English, Hungarian, Polish, French",76,"A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.",https://ia.media-imdb.com/images/M/MV5BNGIwMzIzY2EtZWI1Yi00N2E3LWI0OGMtNmU0MjNmMmNhZmU4XkEyXkFqcGdeQXVyNzY1NzQ2MDk@._V1_SX300.jpg,EuropaCorp / STXfilms,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",07 Apr 2017,True,117 min,Their Finest,movie,N/A,"Gaby Chiappe (screenplay by), Lissa Evans (based on the novel ""Their Finest Hour and a Half"" by)",2016,tt1661275,6.8,"12,118"
184,"Jessica Chastain, David Wilson Barnes, John Lithgow, Alison Pill",Nominated for 1 Golden Globe. Another 1 win & 5 nominations.,"$3,439,171","France, USA",21 Mar 2017,John Madden,"Drama, Thriller",English,64,"In the high-stakes world of political power-brokers, Elizabeth Sloane is the most sought after and formidable lobbyist in D.C. But when taking on the most powerful opponent of her career, she finds winning may come at too high a price.",https://ia.media-imdb.com/images/M/MV5BMTAyODY4Njc4MjBeQTJeQWpwZ15BbWU4MDI0NTIzMDAy._V1_SX300.jpg,EuropaCorp,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",09 Dec 2016,True,132 min,Miss Sloane,movie,http://misssloanemovie.com/,Jonathan Perera,2016,tt4540710,7.5,"40,905"
185,"Taraneh Alidoosti, Shahab Hosseini, Babak Karimi, Mina Sadati",Won 1 Oscar. Another 9 wins & 19 nominations.,"$11,067","Iran, France",02 May 2017,Asghar Farhadi,"Drama, Thriller","Persian, English",85,"While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",https://ia.media-imdb.com/images/M/MV5BMTg2MTc0ODEwOV5BMl5BanBnXkFtZTgwNDAyOTY1MDI@._V1_SX300.jpg,Cohen Media Group,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",31 Aug 2016,True,124 min,The Salesman,movie,http://www.thesalesmanfilm.com/,Asghar Farhadi,2016,tt5186714,7.8,"34,462"
186,"Tijuana Ricks, Sue Dahlman, Jason Jiang, Logan Lerman",4 nominations.,"$3,399,841","USA, China",08 Nov 2016,James Schamus,"Drama, Romance","English, Hebrew",78,"In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNDg4OTYwOF5BMl5BanBnXkFtZTgwOTQ3ODgwOTE@._V1_SX300.jpg,Likely Story,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",11 Aug 2016,True,110 min,Indignation,movie,http://indignationfilm.com/,"Philip Roth (based on the novel by), James Schamus (written for the screen by)",2016,tt4193394,6.8,"9,341"
187,"Blake Jenner, Juston Street, Ryan Guzman, Tyler Hoechlin",2 wins & 16 nominations.,N/A,USA,12 Jul 2016,Richard Linklater,Comedy,English,83,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.",https://ia.media-imdb.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",07 Apr 2016,True,117 min,Everybody Wants Some!!,movie,http://www.everybodywantssomemovie.com/,Richard Linklater,2016,tt2937696,7.0,"43,687"
188,"Ferdia Walsh-Peelo, Kelly Thornton, Maria Doyle Kennedy, Jack Reynor",Nominated for 1 Golden Globe. Another 13 wins & 37 nominations.,"$3,233,839","Ireland, UK, USA",26 Jul 2016,John Carney,"Comedy, Drama, Music","English, French, Latin",79,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,https://ia.media-imdb.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_SX300.jpg,Likely Story,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",17 Mar 2016,True,106 min,Sing Street,movie,N/A,"Simon Carmody (story), John Carney (screenplay)",2016,tt3544112,8.0,"65,788"
189,"Chao Deng, Show Lo, Yuqi Zhang, Yun Lin",10 nominations.,"$3,229,457",China,05 Jul 2016,Stephen Chow,"Comedy, Drama, Fantasy",Mandarin,69,"Shan, a mermaid, is sent to assassinate Xuan, a developer who threatens the ecosystem of her race, but ends up falling in love with him instead.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDJiNzAwZGItZDA5Yi00YzQzLWJjNDUtOWQyNTdkNTJiMjdkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",08 Feb 2016,True,94 min,The Mermaid,movie,N/A,"Hing-Ka Chan, Stephen Chow, Chi Keung Fung, Miu-Kei Ho, Ivy Kong, Si-Cheun Lee, Zhengyu Lu, Kan-Cheung Tsang",2016,tt4701660,6.3,"6,159"
190,"Carlos Acosta, Radivoje Bukvic, Stellan Skarsgård, Mariya Fomina",2 nominations.,"$3,152,725","UK, France",18 Oct 2016,Susanna White,"Crime, Drama, Thriller","English, Russian, French",57,"A couple finds themselves lured into a Russian oligarch's plans to defect, and are soon positioned between the Russian Mafia and the British Secret Service, neither of whom they can trust.",https://ia.media-imdb.com/images/M/MV5BMjM2MjY2ODgxMF5BMl5BanBnXkFtZTgwNzYxNjc2ODE@._V1_SX300.jpg,Film4,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",13 May 2016,True,108 min,Our Kind of Traitor,movie,http://www.ourkindoftraitorfilm.co.uk/showtimes,"John le Carré (based on the novel by), Hossein Amini",2016,tt1995390,6.2,"15,064"
191,"Eric Roberts, Kevin Pollak, Héctor Jiménez, Aislinn Derbez",2 nominations.,"$3,105,269",Mexico,N/A,Enrique Begné,"Action, Comedy, Crime",English,28,"As former cop Garza seeks revenge on Santos, the crime lord who framed him, he forms an unlikely team with a young hacker who successfully stole $10 million from Santos.",https://ia.media-imdb.com/images/M/MV5BMjMwNDkzOTU5N15BMl5BanBnXkFtZTgwMjA3MjgyODE@._V1_SX300.jpg,Draco Films,R,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",31 Mar 2016,True,101 min,Compadres,movie,N/A,"Ted Perkins, Gabriel Ripstein, Enrique Begné",2016,tt3367294,4.7,812
192,"Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson",3 wins & 4 nominations.,"$3,027,134","Canada, USA, Spain, South Korea",01 Aug 2017,Nacho Vigalondo,"Action, Comedy, Drama","English, Korean",70,"Gloria is an out-of-work party girl forced to leave her life in New York City and move back home. When reports surface that a giant creature is destroying Seoul, she gradually comes to the realization that she is somehow connected to this phenomenon.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTExOTA2MF5BMl5BanBnXkFtZTgwNTMwMjE2MTI@._V1_SX300.jpg,NEON,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",21 Apr 2017,True,109 min,Colossal,movie,N/A,Nacho Vigalondo,2016,tt4680182,6.2,"39,843"
193,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran",2 wins & 3 nominations.,N/A,"UK, USA, India",07 Jun 2016,Johannes Roberts,Horror,"English, Hindi, Sanskrit",41,"After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when she disobeys a sacred warning, she upsets the balance between life and death.",https://ia.media-imdb.com/images/M/MV5BMTU5MjEwNDYzNF5BMl5BanBnXkFtZTgwMzM0NzcwODE@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",04 Mar 2016,True,96 min,The Other Side of the Door,movie,N/A,"Johannes Roberts, Ernest Riera",2016,tt3702652,5.3,"14,413"
194,"Jamie Dornan, Cillian Murphy, Brian Caspe, Karel Hermánek Jr.",1 win & 16 nominations.,"$2,959,288","Czech Republic, UK, USA, France",N/A,Sean Ellis,"Biography, History, Thriller","English, Czech, German",59,"Based on the extraordinary true story of Operation Anthropoid, the WWII mission to assassinate SS General Reinhard Heydrich, the main architect behind the Final Solution and the Reich's third in command after Hitler and Himmler.",https://ia.media-imdb.com/images/M/MV5BMjIxNzE0NjY1Nl5BMl5BanBnXkFtZTgwNjYzOTkxOTE@._V1_SX300.jpg,LD Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",09 Sep 2016,True,120 min,Anthropoid,movie,http://www.bleeckerstreetmedia.com/anthropoid,"Sean Ellis, Anthony Frewin",2016,tt4190530,7.2,"33,416"
195,"Woody Harrelson, Michael Stahl-David, Richard Jenkins, Jennifer Jason Leigh",1 nomination.,"$2,359,952",USA,06 Feb 2018,Rob Reiner,"Biography, Drama",English,54,The story of U.S. President Lyndon Baines Johnson from his young days in West Texas to the White House.,https://ia.media-imdb.com/images/M/MV5BMzM2Njg5NDU4MF5BMl5BanBnXkFtZTgwMDMwMTQ1MzI@._V1_SX300.jpg,Electric Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",03 Nov 2017,True,98 min,LBJ,movie,http://www.lbjfilm.com/,Joey Hartstone (screenplay),2016,tt4778988,6.3,"1,874"
196,"Kate Beckinsale, Mel Raido, Duncan Joiner, Lucas Till",1 nomination.,"$2,411,580",USA,20 Dec 2016,D.J. Caruso,"Drama, Horror, Thriller",English,31,A mother and her young son release unimaginable horrors from the attic of their rural dream home.,https://ia.media-imdb.com/images/M/MV5BMTE0MTE3MzI4ODFeQTJeQWpwZ15BbWU4MDI1MDI0ODkx._V1_SX300.jpg,Relativity Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",09 Sep 2016,True,85 min,The Disappointments Room,movie,https://www.facebook.com/TheDisappointmentsRoomMovie/,"Wentworth Miller, D.J. Caruso",2016,tt2364897,3.9,"7,168"
197,"Sidharth Malhotra, Fawad Khan, Alia Bhatt, Rajat Kapoor",6 wins & 12 nominations.,"$2,261,473",India,N/A,Shakun Batra,"Comedy, Drama, Romance",Hindi,N/A,"A story revolving around a dysfunctional family of 2 brothers who visit their family and discover that their parents marriage is on the verge of collapse,the family is undergoing a financial crunch and much more as the drama unfolds.",https://ia.media-imdb.com/images/M/MV5BMjE4NDk4MTIwNl5BMl5BanBnXkFtZTgwNDEwODI5NzE@._V1_SX300.jpg,Dharma Productions,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",18 Mar 2016,True,132 min,Kapoor & Sons,movie,N/A,"Shakun Batra, Ayesha DeVitre",2016,tt4900716,7.8,"17,185"
198,"Nicholas Hoult, Felicity Jones, Anthony Hopkins, Ben Kingsley",1 win & 1 nomination.,"$2,196,654","UK, Germany, China, USA",30 May 2017,Eran Creevy,"Action, Crime, Thriller","English, German",33,"An American backpacker gets involved with a ring of drug smugglers as their driver, though he winds up on the run from his employers across Cologne high-speed Autobahn.",https://ia.media-imdb.com/images/M/MV5BNjRhMGI3ZGItZTMzMS00NzdmLWI1MzMtNjk0ZmY5ZjMyZDdkL2ltYWdlXkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,Open Road Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",24 Feb 2017,True,99 min,Collide,movie,http://collidefilm.com/,"F. Scott Frazier (screenplay by), Eran Creevy (screenplay by), F. Scott Frazier (story by)",2016,tt2126235,5.7,"11,201"
199,"Brett Dalton, Anjelah Johnson-Reyes, Neil Flynn, D.B. Sweeney",1 win.,N/A,USA,N/A,Dallas Jenkins,"Comedy, Drama, Family",English,36,"A washed-up former child star, forced to do community service at a local megachurch, pretends to be a Christian to land the part of Jesus in their annual Passion Play, only to discover that the most important role of his life is far from Hollywood.",https://ia.media-imdb.com/images/M/MV5BMTUxNDY4OTcxMV5BMl5BanBnXkFtZTgwNTIwNzczMDI@._V1_SX300.jpg,N/A,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",20 Jan 2017,True,91 min,The Resurrection of Gavin Stone,movie,N/A,Andrea Gyertson Nasfell,2016,tt4902904,6.2,"1,255"
200,"Nithiin, Samantha Ruth Prabhu, Anupama Parameshwaran, Nadia Moidu",3 wins & 5 nominations.,N/A,India,N/A,Trivikram Srinivas,"Comedy, Drama, Romance",Telugu,N/A,Anand and Anasuya meet each other on a train ride. The two eventually fall in love and have to fight for their relationship.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE0OTgyZjgtYzUxNC00NDRiLTlhZTQtZTQyOTUwNTQwNjg4XkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_SX300.jpg,Haarika & Hassine Creations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",03 Jun 2016,True,152 min,A Aa,movie,http://aaatelugumovie.in/,"Trivikram Srinivas (story), Trivikram Srinivas (screenplay), Yaddanapoodi Sulochana Rani (original story), Vedula Ravi Kiran (script coordinator)",2016,tt5684466,7.0,"1,019"
201,"Jacqueline Bracamontes, Rafael Simón, Héctor Bonilla, Camila Selser",N/A,N/A,Mexico,N/A,Raúl Martínez,Comedy,Spanish,N/A,"When Don Servando Villegas gets expelled from his retirement home, his younger son Francisco takes him in. Don Servando is about to find out the truth about his son and his way of living.",https://ia.media-imdb.com/images/M/MV5BMjMzNTY2ODE1OV5BMl5BanBnXkFtZTgwNDA1NDQ4MDI@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",27 Jan 2017,True,94 min,Un Padre No Tan Padre,movie,N/A,Alberto Bremer,2016,tt4958468,6.9,869
