,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
256,"Daniel Trippett, Tricia Trippett, Chip Albers, Michael Toland",N/A,"$80,938",USA,19 Jun 2007,Phil Nibbelink,,"Animation, Family, Romance",English,N/A,Romeo & Juliet: Sealed With a Kiss is a fully animated feature fantasy about two star crossed seals from warring families that fall in love against their parents' wishes. When Juliet's ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MDM3NDQyMF5BMl5BanBnXkFtZTcwNDgwMzUzMQ@@._V1_SX300.jpg,Indican Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",23 Jun 2006,True,76 min,Romeo & Juliet: Sealed with a Kiss,movie,http://www.indicanpictures.com/noTrailer.htm,"Phil Nibbelink, William Shakespeare (play)",2005,tt0830199,3.7,263
257,"Konstantin Khabenskiy, Mariya Poroshina, Vladimir Menshov, Galina Tyunina",8 wins & 10 nominations.,"$428,837",Russia,30 Oct 2007,Timur Bekmambetov,,"Action, Fantasy, Horror",Russian,59,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",https://ia.media-imdb.com/images/M/MV5BMzExNTgzMTg4Nl5BMl5BanBnXkFtZTYwMTY0Nzc2._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",15 Jun 2007,True,132 min,Day Watch,movie,http://www.foxsearchlight.com/daywatch/,"Timur Bekmambetov, Sergey Lukyanenko (novel), Alexander Talal (screenplay), Vladimir Vasiliev (novel)",2006,tt0409904,6.5,"31,312"
258,"Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews",1 nomination.,"$313,505",USA,09 Jan 2007,Mike Judge,,"Adventure, Comedy, Sci-Fi",English,66,"Private Joe Bauers, the definition of ""average American"", is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ4MzI2ZDQtYjk3MS00ODdjLTkwN2QtOTBjYzIwM2RmNzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",25 Jan 2007,True,84 min,Idiocracy,movie,N/A,"Mike Judge (story), Mike Judge (screenplay), Etan Cohen (screenplay)",2006,tt0387808,6.6,"121,298"
259,"Michael W. Smith, Jeff Obafemi Carr, J. Don Ferguson, Lisa Arrindell",1 win.,"$370,430",USA,18 Jul 2006,Steve Taylor,,Drama,English,52,Ethan Jenkins (Michael W. Smith) and Jake Sanders (introducing Jeff Obafemi Carr) are both passionate pastors who worship the same God from the same book--but that's where the similarity ...,https://ia.media-imdb.com/images/M/MV5BNDU0NjI2NTA4NV5BMl5BanBnXkFtZTcwMDA5MzIzMQ@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",17 Feb 2006,True,102 min,The Second Chance,movie,http://www.thesecondchancemovie.com/,"Henry O. Arnold, Henry O. Arnold, Ben Pearson, Steve Taylor",2006,tt0429068,6.8,"1,188"
260,"Henry Czerny, Michelle Merring, Frederick Charles Canada, Bill Geislinger",N/A,"$297,883",USA,27 Feb 2007,Stephen Deutsch,,"Adventure, Drama",English,35,"Chronicles the dramatic true journey of a struggling man turned homeless, who inadvertently becomes a spiritual messenger and bestselling author.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MjMyMzgyM15BMl5BanBnXkFtZTcwNjAyMTkzMQ@@._V1_SX300.jpg,Samuel Goldwyn Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",27 Oct 2006,True,109 min,Conversations with God,movie,http://www.cwgthemovie.com,"Eric DelaBarre, Neale Donald Walsch (books)",2006,tt0489682,6.6,"1,969"
261,"Parker Posey, Danny DeVito, Winter Ave Zoli, Miranda Bailey",2 wins & 1 nomination.,N/A,USA,05 Dec 2006,Billy Kent,,"Comedy, Drama, Romance",English,48,Priscilla Chase is a woman who has never had an orgasm.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjM1OTk1OF5BMl5BanBnXkFtZTcwNzE2NzYzMQ@@._V1_SX300.jpg,Cyan Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",02 Feb 2007,True,88 min,The Oh in Ohio,movie,http://www.theohinohio.com/,"Sarah Bird (story), Billy Kent (story), Adam Wierzbianski (screenplay), Adam Wierzbianski (story)",2006,tt0422861,5.6,"5,687"
262,"Liam Neeson, Pierce Brosnan, Michael Wincott, Xander Berkeley",1 win & 1 nomination.,"$287,772",USA,15 May 2007,David Von Ancken,,"Action, Drama, Thriller",English,62,"At the end of the Civil War, a colonel hunts down a man with whom he has a grudge.",https://ia.media-imdb.com/images/M/MV5BMTIzNTcyODE4MF5BMl5BanBnXkFtZTcwMzY3ODM0MQ@@._V1_SX300.jpg,Samuel Goldwyn Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",13 Apr 2007,True,115 min,Seraphim Falls,movie,http://www.sonypictures.com/movies/seraphimfalls/,"David Von Ancken, Abby Everett Jaques",2006,tt0479537,6.7,"26,493"
263,"Mads Mikkelsen, Neeral Mulchandani, Tanya Sharma, Swini Khara",Nominated for 1 Oscar. Another 10 wins & 16 nominations.,"$1,504,179","Denmark, Sweden, UK, Norway",10 Jul 2007,Susanne Bier,,Drama,"Danish, Swedish, English, Hindi",78,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",https://ia.media-imdb.com/images/M/MV5BMjIxODEyOTQ5Ml5BMl5BanBnXkFtZTcwNjE3NzI5Mw@@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",11 May 2007,True,120 min,After the Wedding,movie,http://aftertheweddingmovie.com/,"Susanne Bier (story), Anders Thomas Jensen (story), Anders Thomas Jensen (screenplay)",2006,tt0457655,7.8,"28,178"
264,"Chris Haywood, Tatea Reilly, Laura Linney, Sean Rees-Wemyss",11 wins & 21 nominations.,"$224,114",Australia,02 Oct 2007,Ray Lawrence,,"Crime, Drama, Mystery","English, Irish, Aboriginal",65,"Stewart Kane, an Irishman living in the Australian town of Jindabyne, is on a fishing trip in isolated hill country with three other men when they discover the body of a murdered girl in ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2OTM1MjE1OF5BMl5BanBnXkFtZTcwODgzNTM0MQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",20 Jul 2006,True,123 min,Jindabyne,movie,http://www.sonyclassics.com/jindabyne/,"Raymond Carver (short story ""So Much Water So Close to Home""), Beatrix Christian",2006,tt0382765,6.3,"5,959"
265,"Diane Kruger, Ralph Riach, Matyelok Gibbs, Ed Harris",2 wins & 5 nominations.,"$210,945","USA, Germany, Hungary",03 Apr 2007,Agnieszka Holland,,"Biography, Drama, Music",English,59,A fictionalized account of the last year of Beethoven's life.,https://ia.media-imdb.com/images/M/MV5BNTIyNDk5MjE0N15BMl5BanBnXkFtZTcwOTMxNTkzMQ@@._V1_SX300.jpg,MGM,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",08 Mar 2007,True,104 min,Copying Beethoven,movie,http://www.copyingbeethoven-themovie.com/,"Stephen J. Rivele, Christopher Wilkinson",2006,tt0424908,6.8,"11,875"
266,"Kareena Kapoor Khan, Shahid Kapoor, Paresh Rawal, Neha Dhupia",N/A,N/A,India,18 Jul 2006,"Priyadarshan, Kookie Vikas Gulati",,"Comedy, Drama, Romance",Hindi,N/A,"A debt-ridden young man attempts suicide, but is rescued only to find that his luck is finally turning.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTMzNjUwOF5BMl5BanBnXkFtZTcwODgxODMzMQ@@._V1_SX300.jpg,UTV Motion Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",09 Jun 2006,True,164 min,Chup Chup Ke,movie,N/A,"Priyadarshan (story and screenplay), Neeraj Vora (dialogue)",2006,tt0464160,6.6,"5,872"
267,"Snoop Dogg, Hawthorne James, Gabriel Pimentel, Irina Voronina",N/A,N/A,USA,11 Sep 2007,Stacy Title,,"Comedy, Horror",English,N/A,A hip hop horror anthology of three tales of terror told by the Hound of Hell that revolve around the residents of an inner-city neighborhood whose actions determine where they will go in the afterlife.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNjUyNjE3MF5BMl5BanBnXkFtZTcwMzYyNTQ0MQ@@._V1_SX300.jpg,Xenon Pictures Inc.,R,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}]",12 Dec 2007,True,84 min,Hood of Horror,movie,http://www.snoopshoodofhorror.com/,"Jacob Hair (story), Tim Sullivan (story), Jacob Hair, Tim Sullivan (story), Chris Kobin, Tim Sullivan, Jonathan McHugh (story), Jonathan McHugh, Jonathan McHugh (creator), Tim Sullivan (creator)",2006,tt0475298,4.0,"2,563"
268,"Thomas Turgoose, Stephen Graham, Jo Hartley, Andrew Shim",Nominated for 1 BAFTA Film Award. Another 13 wins & 15 nominations.,"$95,849",UK,13 Nov 2007,Shane Meadows,,"Crime, Drama",English,86,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.",https://images-na.ssl-images-amazon.com/images/M/MV5BMmE3OWZhZDYtOTBjMi00NDIwLTg1NWMtMjg0NjJmZWM4MjliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,IFC First Take,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",27 Apr 2007,True,101 min,This Is England,movie,http://thisisenglandmovie.co.uk,Shane Meadows,2006,tt0480025,7.7,"105,297"
269,"Jamel Debbouze, Samy Naceri, Roschdy Zem, Sami Bouajila",Nominated for 1 Oscar. Another 9 wins & 13 nominations.,"$179,111","Algeria, France, Morocco, Belgium",12 Jun 2007,Rachid Bouchareb,,"Drama, War","French, Arabic",82,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTEzMDc5NF5BMl5BanBnXkFtZTcwMTk0NzA0MQ@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",27 Sep 2006,True,120 min,Days of Glory,movie,N/A,"Rachid Bouchareb, Olivier Lorelle",2006,tt0444182,7.1,"12,776"
270,"Patrick Fugit, Shannyn Sossamon, Shea Whigham, Leslie Bibb",9 wins & 6 nominations.,N/A,"USA, UK",18 May 1999,Goran Dukic,,"Comedy, Drama, Fantasy","English, Russian",62,A film set in a strange afterlife way station that has been reserved for people who have committed suicide.,https://ia.media-imdb.com/images/M/MV5BOGU3NTRhYWYtZWI3YS00NTZjLTliMWUtNTIyMGQ1MzliMjFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Metacritic', 'Value': '62/100'}]",02 Nov 2007,True,88 min,Wristcutters: A Love Story,movie,N/A,"Goran Dukic (screenplay), Etgar Keret (short story ""Kneller's Happy Campers"")",2006,tt0477139,7.3,"49,483"
271,"Kris Kristofferson, Charlie McDermott, Gary Farmer, William Sanderson",2 wins.,N/A,USA,03 Jul 2007,Jay Craven,,"Action, Adventure, Drama","English, French",57,"Quebec Bill Bohomme is a hardy schemer and dreamer, who, desperate to raise money to preserve his endangered herd through the rapidly approaching winter, resorts to whiskey-smuggling, a ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NjAwNjU3MV5BMl5BanBnXkFtZTcwODkxNTIzMQ@@._V1_SX300.jpg,Screen Media Ventures LLC,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",01 Feb 2006,True,118 min,Disappearances,movie,http://www.disappearancesmovie.com/,"Jay Craven, Howard Frank Mosher (novel), Ken Chubb (story editor)",2006,tt0465440,5.2,481
272,"Jean Dujardin, François Damiens, Khalid Maadour, Youssef Hamid",4 wins & 7 nominations.,"$88,822",France,07 Nov 2006,Michel Hazanavicius,,"Action, Adventure, Comedy","French, Arabic, German",62,"Secret agent OSS 117 foils Nazis, beds local beauties, and brings peace to the Middle East.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTE4OTA5N15BMl5BanBnXkFtZTcwODc4MzU2MQ@@._V1_SX300.jpg,Music Box Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",09 May 2008,True,99 min,"OSS 117: Cairo, Nest of Spies",movie,http://oss117movie.com,"Jean-François Halin (scenario), Jean Bruce (novel), Jean-François Halin (adaptation), Michel Hazanavicius (adaptation)",2006,tt0464913,7.1,"15,261"
273,"Troy Schremmer, Janelle Schremmer, Shannon Haragan, Chris Mass",5 wins & 2 nominations.,N/A,USA,25 Sep 2007,Mike Akel,,"Comedy, Drama",English,70,"An improvisational take on the high school experience, told from the educators' point-of-view.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTEzMDAyNV5BMl5BanBnXkFtZTcwNTUwMDc0MQ@@._V1_SX300.jpg,Arts Alliance,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",11 Apr 2007,True,85 min,Chalk,movie,http://www.chalkthefilm.com/,"Chris Mass, Mike Akel",2006,tt0758738,6.3,"1,252"
274,"David Kaye, Jan Skorzewski, Kevin Tyell, Andy Parkin",13 wins & 15 nominations.,N/A,Canada,23 Oct 2007,Andrew Currie,,"Comedy, Drama, Horror",English,70,"In an Earthly world resembling the 1950s, a cloud of space radiation has shrouded the planet, resulting in the dead becoming zombies that desire live human flesh. A company called Zomcon ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNzQwMzYyMDQtZTc1Yi00YzU4LThlM2ItYTM5Mjc5NGViNjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Roadside Attractions/Samuel Goldwyn,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",16 Mar 2007,True,93 min,Fido,movie,http://www.anagrampictures.ca/films_fido.html,"Robert Chomiak, Andrew Currie, Dennis Heaton, Dennis Heaton (original story)",2006,tt0457572,6.7,"26,366"
275,"John Abraham, Arshad Warsi, Salman Shahid, Hanif Hum Ghum",2 wins.,N/A,India,06 Mar 2007,Kabir Khan,,"Adventure, Drama, Thriller","Hindi, Dari, English, Urdu",N/A,A thrilling story spanning 48 hours of five individuals linked by hate and fear but brought together by fate to finally recognize each other.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTk3YTliODUtZDFiNS00ODFkLTllOWEtNDlkNzUzOGYzZjcxXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg,Yash Raj Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",15 Dec 2006,True,105 min,Kabul Express,movie,N/A,"Kabir Khan, Sandeep Srivastava (additional dialogue)",2006,tt0770214,6.9,"2,696"
276,"Nana Patekar, John Abraham, Sonali Kulkarni, Sameera Reddy",N/A,"$102,466",India,09 May 2006,Milan Luthria,,"Comedy, Drama, Thriller",Hindi,N/A,A cabbie (Patekar) and businessman (Abraham) both in need of big money partake in a two-hour adventure together.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTgxMTc0NTItODUyYy00ODY1LTg0NDEtZGI0MzQxZGY5NmFhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,UTV Communications,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",24 Feb 2006,True,116 min,Taxi No. 9 2 11: Nau Do Gyarah,movie,http://www.taxi9211.com/,"Rajat Arora (story), Rajat Arora, Vishal Dadlani (lyrics), Dev Kohli (lyrics)",2006,tt0476884,7.3,"7,226"
277,"Crusoe Kurddal, Jamie Gulpilil, Richard Birrinbirrin, Peter Minygululu",17 wins & 8 nominations.,N/A,Australia,25 Sep 2007,"Rolf de Heer, Peter Djigirr",,"Adventure, Comedy, Drama","Aboriginal, English",82,"A story within a story. In Australia's Northern Territory, a man tells us one of the stories of his people and his land. It's a story of an older man, Minygululu, who has three wives and ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTQ1NTA0OV5BMl5BanBnXkFtZTcwNzk3MTg0MQ@@._V1_SX300.jpg,Palm Pictures,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",29 Jun 2006,True,90 min,Ten Canoes,movie,http://www.vertigoproductions.com.au/10canoes.htm,Rolf de Heer,2006,tt0466399,7.0,"3,977"
278,"Kris Aquino, Claudine Barretto, Wendell Ramos, Boots Anson-Roa",7 wins & 13 nominations.,N/A,Philippines,01 Jan 1998,Chito S. Roño,,"Drama, Horror, Thriller","Filipino, Tagalog, English",N/A,"Sandy and Phil, both Overseas Workers in Dubai, are busy preparing for their wedding. Upon reaching her home, Sandy learns from her mother, Daisy, what happened to her friend, Helen. A ...",https://images-na.ssl-images-amazon.com/images/M/MV5BN2JjZjgzNTktODcyNi00ZGQyLTllN2UtZGM4OTcxZDEwNmM0XkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",15 Mar 2006,True,100 min,The Wedding Curse,movie,N/A,"Chito S. Roño (story), Chito S. Roño (screenplay), Chris Martinez (screenplay)",2006,tt0757933,6.0,221
279,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger",1 win & 2 nominations.,"$227,365","France, Germany, USA",18 Mar 2008,Richard Kelly,,"Comedy, Mystery, Sci-Fi",English,44,"During a three day heat wave just before a huge 4th of July celebration, an action star stricken with amnesia meets up with a porn star who is developing her own reality TV project, and a policeman who holds the key to a vast conspiracy.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0ZDY4NTItOTY3Zi00MjU1LTkzNDgtZjg1MDA3Nzc4YWRiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Samuel Goldwyn Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",07 Dec 2007,True,145 min,Southland Tales,movie,http://www.southlandtales.com/,Richard Kelly,2006,tt0405336,5.5,"34,029"
280,"David Duchovny, Sigourney Weaver, Ioan Gruffudd, Judy Greer",1 nomination.,"$34,531",USA,25 Sep 2007,Jake Kasdan,,"Comedy, Drama",English,65,"The story of a TV pilot as it goes through the Network TV process of casting, production and finally airing.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzIyODc4MzE4N15BMl5BanBnXkFtZTcwMzgzNjk0MQ@@._V1_SX300.jpg,ThinkFilm,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",28 Apr 2006,True,88 min,The TV Set,movie,http://www.thinkfilmcompany.com/,Jake Kasdan,2006,tt0473709,6.6,"5,201"
281,"Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg",5 wins & 5 nominations.,N/A,USA,01 May 2007,Kelly Reichardt,,Drama,English,84,Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjkyMDQxNjY0OV5BMl5BanBnXkFtZTcwMzU3NjI0MQ@@._V1_SX300.jpg,Kino International,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",26 Jan 2007,True,76 min,Old Joy,movie,http://www.oldjoymovie.com/,"Jonathan Raymond, Kelly Reichardt",2006,tt0468526,6.7,"4,966"
282,"Erin Cottrell, Dale Midkiff, Logan Bartholomew, Frank McRae",N/A,"$229,221",USA,02 Jan 2007,Michael Landon Jr.,,"Drama, Family, Western",N/A,N/A,"The continued Westward journey of settlers Missie and Willie Lahaye. Their roots now firmly planted as they set up homestead in the far West, Missie begins to realize her passion for ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MTM2NTYwM15BMl5BanBnXkFtZTcwMzg2OTczMQ@@._V1_SX300.jpg,FoxFaith,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]",N/A,True,87 min,Love's Abiding Joy,movie,N/A,"Michael Landon Jr. (teleplay), Douglas Lloyd McIntosh (teleplay), Bridget Terry (teleplay), Michael Landon Jr. (television story), Douglas Lloyd McIntosh (television story), Janette Oke (novel)",2006,tt0785025,7.1,"1,431"
283,"Brian F. Durkin, Jason Leith, Richard Tillman, Toby Keith",N/A,"$219,103",USA,09 Jan 2007,Steven Goldmann,,"Drama, Music",English,32,"A fading country music star (Keith) returns to his hometown, where he reunites with his childhood sweetheart and also meets his 16-year-old daughter for the first time.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1Mjc3MzM1NF5BMl5BanBnXkFtZTcwMDcwMzczMQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",08 Sep 2006,True,105 min,Broken Bridges,movie,http://www.brokenbridgesmovie.com,"Cherie Bennett, Jeff Gottesfeld",2006,tt0477392,6.2,"1,499"
284,"Akshay Kumar, Katrina Kaif, Bipasha Basu, Bhagyashree",N/A,"$230,190",India,30 May 2006,Raj Kanwar,,"Drama, Romance",Hindi,N/A,"Ravishing Jia A. Yashvardhan lives a very wealthy, though lonely, lifestyle in India with her widowed father Industrialist, A.J. Yashvardhan. In a bid to augment his business, he arranges ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTYxNDQ5OTU4MF5BMl5BanBnXkFtZTcwMjY5NTk5Mw@@._V1_SX300.jpg,UTV Communications,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",14 Apr 2006,True,155 min,Humko Deewana Kar Gaye,movie,http://humkodeewanakargaye.com,"Sudhanshu Dube (additional dialogue), Raj Kanwar",2006,tt0444840,5.4,"3,415"
285,"Rupert Grint, Fay Cohen, Ruby Mortlock, Don Wetherhead",3 wins & 2 nominations.,N/A,UK,03 Jul 2007,Jeremy Brock,,"Comedy, Drama",English,56,A coming of age story about a shy teenage boy trying to escape from the influence of his domineering mother. His world changes when he begins to work for a retired actress.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzE5MDE3Ml5BMl5BanBnXkFtZTcwMDgxNjgzMQ@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",13 Oct 2006,True,98 min,Driving Lessons,movie,http://www.sonyclassics.com/drivinglessons/,Jeremy Brock,2006,tt0446687,6.8,"10,031"
286,"Danny McBride, Mary Jane Bostic, Ben Best, Spencer Moreno",1 win.,"$184,510",USA,23 Sep 2008,Jody Hill,,Comedy,English,63,"An inept tae kwon do instructor struggles with marital troubles and an unhealthy obsession with fellow tae kwon do enthusiast Chuck ""The Truck"" Wallace.",https://ia.media-imdb.com/images/M/MV5BMjA5Mzg0MjAxOF5BMl5BanBnXkFtZTcwODQzMTM2MQ@@._V1_SX300.jpg,Paramount Vantage,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",26 Sep 2008,True,85 min,The Foot Fist Way,movie,http://www.thefootfistway.com,"Ben Best, Jody Hill, Danny McBride",2006,tt0492619,6.4,"10,125"
287,"JJ Feild, Saïd Taghmaoui, Maria Papas, Patrick Bruel",N/A,"$200,000","France, UK, Italy, Greece, Israel, USA",12 May 2009,Élie Chouraqui,,Drama,"English, Arabic, Hebrew",39,"A tale of friendship between two men, one Jewish and the other Arab, as the state of Israel is being created.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTg3NzI1OTMxOF5BMl5BanBnXkFtZTcwNzUzNzkzMQ@@._V1_SX300.jpg,IDP Distribution,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",18 Oct 2006,True,100 min,O Jerusalem,movie,http://www.ojerusalem-lefilm.com/,"Élie Chouraqui, Didier Le Pêcheur",2006,tt0443448,6.2,779
288,"Gretchen Krich, Sullivan Brown, Maya Lawson, Katherine E. Scharhon",3 nominations.,"$201,013","Canada, USA",12 Aug 2008,Guy Maddin,,"Comedy, Drama, Fantasy",English,79,"Returned home to his long-estranged mother upon a request from her deathbed, a man raised by his parents in an orphanage has to confront the childhood memories that have long haunted him.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTUxNjM0MV5BMl5BanBnXkFtZTcwMDU5MDQ3MQ@@._V1_SX300.jpg,Vitagraph Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",24 Sep 2008,True,95 min,Brand Upon the Brain!,movie,http://www.branduponthebrain.com/,"Guy Maddin, Louis Negin (narration), George Toles",2006,tt0443455,7.4,"3,037"
