,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
172,"Shah Rukh Khan, Madhuri Dixit, Aishwarya Rai Bachchan, Jackie Shroff",Nominated for 1 BAFTA Film Award. Another 44 wins & 7 nominations.,N/A,India,15 Nov 2005,Sanjay Leela Bhansali,"Drama, Musical, Romance","Hindi, Urdu, Bengali",N/A,"After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.",https://ia.media-imdb.com/images/M/MV5BY2QxMGM4Y2QtMGFmMy00ZjZkLWExMWQtNTY1Yjc0MDFjZjY0XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",12 Jul 2002,True,185 min,Devdas,movie,N/A,"Saratchandra Chatterjee (based on the novel by), Prakash Kapadia (screenplay), Sanjay Leela Bhansali (screenplay), Prakash Kapadia (dialogue)",2002,tt0238936,7.6,"31,579"
173,"Gérard Depardieu, Christian Clavier, Jamel Debbouze, Monica Bellucci",1 win & 4 nominations.,N/A,"France, Germany",N/A,Alain Chabat,"Adventure, Comedy, Family","French, Arabic, Cantonese, Latin, German",N/A,Astérix and Obélix go to Egypt to help architect Numérobis who is building a palace for Cleopatra.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2ODU0MTA1NF5BMl5BanBnXkFtZTcwNzE2MDY5MQ@@._V1_SX300.jpg,Miramax Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",30 Jan 2002,True,107 min,Asterix and Obelix Meet Cleopatra,movie,N/A,"René Goscinny (comic book ""Astérix et Cléopatre""), Albert Uderzo (comic book ""Astérix et Cléopatre""), Alain Chabat (screenplay)",2002,tt0250223,6.6,"41,603"
174,"Virginie Ledoyen, Danielle Darrieux, Firmine Richard, Catherine Deneuve",11 wins & 30 nominations.,N/A,"France, Italy",11 Feb 2003,François Ozon,"Comedy, Crime, Musical","French, English",64,"One murdered man, eight women, each seeming to be eager than the others to know the truth. Gimme, gimme, gimme some clues to make up my mind. And eventually enter the truth. Oh, thou cruel woman!",https://ia.media-imdb.com/images/M/MV5BMTJkYTg4N2MtMzcwMy00ZjFiLWFlNzItMmJhMTllZjI2YjRlXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX300.jpg,USA Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",04 Oct 2002,True,111 min,8 Women,movie,http://www.8femmes-lefilm.com/,"François Ozon (screenplay), François Ozon (adaptation), François Ozon (dialogue), Marina de Van (collaboration on screenplay), Robert Thomas (play)",2002,tt0283832,7.1,"25,871"
175,"Alex Lewis, Alan King, Cullen Douglas, Clifton James",7 wins & 3 nominations.,"$2,836,157",USA,19 Nov 2002,John Sayles,"Drama, Romance",English,69,"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.",https://images-na.ssl-images-amazon.com/images/M/MV5BYzEwYTQ3OTMtODgzMS00N2EyLWE0ZGMtMThlNWMxOTYyNThhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",12 Jul 2002,True,141 min,Sunshine State,movie,http://www.sonyclassics.com/sunshinestate,John Sayles,2002,tt0286179,6.9,"3,535"
176,"Wood Harris, Mekhi Phifer, Kevin Carroll, Esai Morales",1 nomination.,"$3,042,188",USA,08 Apr 2003,Charles Stone III,"Action, Crime, Drama",English,49,"A young man from Harlem, forced to cope with the 1980s drug scene, builds an illegal empire, only to have a crisis of conscience.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1NTUwNTAzN15BMl5BanBnXkFtZTYwMzM0Njk5._V1_SX300.jpg,Dimension Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",25 Oct 2002,True,97 min,Paid in Full,movie,N/A,"Azie Faison Jr. (earlier screenplay), Austin Phillips (earlier screenplay), Matthew Cirulnick (screenplay), Thulani Davis (screenplay)",2002,tt0259484,7.1,"8,452"
177,"Jimi Mistry, Heather Graham, Marisa Tomei, Michael McKean",1 nomination.,"$2,867,996","UK, France, USA",03 Jun 2003,Daisy von Scherler Mayer,"Comedy, Music, Romance","English, Hindi",47,South Asian Ramu Gupta has always been fascinated with western movie musicals and has wanted to be an American movie star primarily as a dancer. So when he hears from his friend Vijay Rao ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",14 Feb 2003,True,94 min,The Guru,movie,http://www.thegurumovie.com,Tracey Jackson,2002,tt0280720,5.4,"14,016"
178,"Richard T. Jones, Blair Underwood, Chenoa Maxwell, Andre Royo",2 wins & 1 nomination.,"$2,964,475",USA,28 Mar 2006,Christopher Scott Cherot,"Drama, Romance",English,42,"""G"" is a Gatsbyesque love story set against Hip-Hop's invasion of the Hamptons.",https://ia.media-imdb.com/images/M/MV5BMTI2NTU4NjQ4N15BMl5BanBnXkFtZTcwNjU3NjEzMQ@@._V1_SX300.jpg,Slow Hand Cinema,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",28 Oct 2005,True,97 min,G,movie,http://gthemovie.com/,"Andrew Lauren (story), Charles E. Drew Jr. (story), Christopher Scott Cherot (screenplay), Charles E. Drew Jr. (screenplay)",2002,tt0291928,5.1,620
179,"Julien Lescarret, Ramon Arenillas Llorente, Dominique Vache, Michel Malmoustier",6 wins & 3 nominations.,N/A,"France, Belgium, Spain, Switzerland",01 Mar 2004,Delphine Gleize,"Comedy, Drama, Romance","French, Spanish, Italian, Polish",71,"After a bull dies in an arena, its remains are transported throughout Belgium, France, and Spain, where various characters cross its path.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Mzk5MjA3Nl5BMl5BanBnXkFtZTcwODcwNDAwMQ@@._V1_SX300.jpg,Wellspring,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",13 Nov 2002,True,130 min,Carnage,movie,http://www.wellspring.com/movies/movie.html?movie_id=23,Delphine Gleize,2002,tt0280523,6.2,649
180,"Jean Rochefort, Johnny Hallyday, Jean-François Stévenin, Charlie Nelson",7 wins & 10 nominations.,"$2,316,487","France, UK, Germany, Japan",25 Nov 2003,Patrice Leconte,"Crime, Drama, Thriller",French,75,"A teacher and a gangster meet by chance in a small town pharmacy. As a friendship of sorts develops between these opposite personalities, each starts to envy the other and by the week's end...",https://images-na.ssl-images-amazon.com/images/M/MV5BNWFmY2U5M2QtNTA0YS00MjdjLWJkZGItMjkzOWU3OTY4ZGU5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Paramount Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",20 Jun 2003,True,90 min,Man on the Train,movie,http://www.paramountclassics.com/man,Claude Klotz,2002,tt0301414,7.3,"6,305"
181,"David Duchovny, Nicky Katt, Catherine Keener, Mary McCormack",1 nomination.,N/A,USA,11 Feb 2003,Steven Soderbergh,"Comedy, Romance",English,45,"A day in the life of a group of men and women in Hollywood, in the hours leading up to a friend's birthday party.",https://ia.media-imdb.com/images/M/MV5BNzE5NjAwNDk3Nl5BMl5BanBnXkFtZTYwOTk3MjM3._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",02 Aug 2002,True,101 min,Full Frontal,movie,http://www.fullfrontal.com,Coleman Hough,2002,tt0290212,4.7,"8,993"
182,"Javier Bardem, Juan Diego Botto, Laura Morante, Elvira Mínguez",1 win & 3 nominations.,"$2,400,000","Spain, USA",23 Sep 2003,John Malkovich,"Crime, Drama, Thriller","English, Quechua, Spanish",64,A police detective in a South American country is dedicated to hunting down a revolutionary guerilla leader.,https://images-na.ssl-images-amazon.com/images/M/MV5BODE2ODA5OTE1OV5BMl5BanBnXkFtZTYwNzk1MTc2._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",23 May 2003,True,132 min,The Dancer Upstairs,movie,http://www.foxsearchlight.com/thedancerupstairs/,"Nicholas Shakespeare (novel), Nicholas Shakespeare (screenplay)",2002,tt0118926,7.0,"5,897"
183,"Beanie Sigel, Omillio Sparks, Memphis Bleek, Damon Dash",N/A,"$2,070,892",USA,21 May 2002,Abdul Malik Abbott,"Drama, Crime, Action",English,9,"Frustrated with being broke, Beans (Beanie Sigel) decides that the only way to grasp the American Dream is to take it. The film follows Beans and his crew, the ABM, as they take over the ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTYwNzg4NV5BMl5BanBnXkFtZTcwMTQ0NTc0MQ@@._V1_SX300.jpg,Lions Gate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",18 Jan 2002,True,88 min,State Property,movie,http://www.roc-a-fella.com/state.htm,"Abdul Malik Abbott, Ernest 'Tron' Anderson",2002,tt0301893,4.4,"1,723"
184,"Victor Rasuk, Donna Maldonado, Kevin Rivera, Krystal Rodriguez",4 wins & 14 nominations.,"$1,965,981","France, USA",26 Aug 2003,Peter Sollett,"Drama, Romance","English, Spanish",83,"A Lower East Side teen-ager struggles to find some sanity while surrounded by an eccentric grandmother, a crazy new girlfriend, and a longing younger brother.",https://ia.media-imdb.com/images/M/MV5BMTY1ODI4Mzg0Nl5BMl5BanBnXkFtZTgwNTA2OTUxNTE@._V1_SX300.jpg,Fireworks Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",02 May 2003,True,88 min,Raising Victor Vargas,movie,http://www.raisingvictorvargas.com,"Peter Sollett (story), Peter Sollett, Eva Vives (story)",2002,tt0316188,7.1,"4,923"
185,"Greg Kinnear, Willem Dafoe, Rita Wilson, Maria Bello",6 nominations.,"$1,818,622",USA,18 Mar 2003,Paul Schrader,"Biography, Crime, Drama",English,66,The life of TV star Bob Crane and his strange friendship with electronics expert John Henry Carpenter.,https://ia.media-imdb.com/images/M/MV5BYTQ2NGY5N2QtYzJkOS00OGNkLWI1MjItMDlmMzM3ZjM0MmFiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",01 Nov 2002,True,105 min,Auto Focus,movie,http://www.sonyclassics.com/autofocus,"Robert Graysmith (book), Michael Gerbosi",2002,tt0298744,6.6,"11,956"
186,"Bruce Campbell, Ossie Davis, Ella Joyce, Heidi Marnhout",7 wins & 10 nominations.,N/A,USA,25 May 2004,Don Coscarelli,"Comedy, Fantasy, Horror","English, German",57,"Elvis and JFK, both alive and in a nursing home, fight for the souls of their fellow residents as they battle an ancient Egyptian Mummy.",https://images-na.ssl-images-amazon.com/images/M/MV5BODk2OGY3ZTItMDJiNi00MzU4LTkyY2EtODczZjE1MjVhYjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Silver Sphere Corporation,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",10 Oct 2003,True,92 min,Bubba Ho-Tep,movie,http://www.bubbahotep.com/,"Joe R. Lansdale (short story), Don Coscarelli (screenplay)",2002,tt0281686,7.1,"41,246"
187,"Emile Hirsch, Kieran Culkin, Vincent D'Onofrio, Jena Malone",2 wins.,N/A,USA,10 Jan 2006,Peter Care,"Comedy, Drama",English,69,"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTFiNzczYWUtNTVjNS00OTZlLTk1ZTktOTg0YmY4OWM0YjZlXkEyXkFqcGdeQXVyMjY4OTU1NTE@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",28 Jun 2002,True,104 min,The Dangerous Lives of Altar Boys,movie,N/A,"Chris Fuhrman (book), Jeff Stockwell (screenplay), Michael Petroni (screenplay)",2002,tt0238924,7.1,"12,308"
188,"Ralph Fiennes, Miranda Richardson, Gabriel Byrne, Lynn Redgrave",13 wins & 24 nominations.,"$1,278,369","Canada, UK, France",29 Jul 2003,David Cronenberg,"Drama, Mystery, Thriller",English,83,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",https://ia.media-imdb.com/images/M/MV5BMmY4OGRmNWMtNmIyNS00YWQ5LWJmMGUtMDI3MWRlMmQ0ZDQzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",13 Nov 2002,True,98 min,Spider,movie,http://www.spiderthemovie.com/,"Patrick McGrath (novel), Patrick McGrath",2002,tt0278731,6.8,"32,311"
189,"Stella Gonet, Andrew Havill, Henry McGrath, Hugh Mitchell",Nominated for 1 Golden Globe. Another 1 win & 4 nominations.,"$1,309,849","UK, USA",22 Jul 2003,Douglas McGrath,"Adventure, Drama, Romance",English,71,"A young, compassionate man struggles to save his family and friends from the abusive exploitation of his cold-heartedly grasping uncle.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxNjMzODA3NF5BMl5BanBnXkFtZTgwMjU4MDcxMDI@._V1_SX300.jpg,United Artists,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",27 Jun 2003,True,132 min,Nicholas Nickleby,movie,http://www.nicholasnickleby.com/,"Charles Dickens (novel), Douglas McGrath (screenplay)",2002,tt0309912,7.2,"10,268"
190,"Simon Abkarian, Charles Aznavour, Christopher Plummer, Arsinée Khanjian",12 wins & 13 nominations.,N/A,"Canada, France",22 Jul 2003,Atom Egoyan,"Drama, War","English, Armenian, French, German, Turkish",62,"Interrogated by a customs officer, a young man recounts how his life was changed during the making of a film about the Armenian genocide.",https://images-na.ssl-images-amazon.com/images/M/MV5BZThiZTZjN2EtMTllMC00ZjExLWFlNjQtNWM1YWMyM2MxMWEyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",06 Dec 2002,True,115 min,Ararat,movie,http://www.miramax.com/ararat/index.html,Atom Egoyan,2002,tt0273435,6.6,"10,753"
191,"Rahul Khanna, Lisa Ray, Moushumi Chatterjee, Dina Pathak",3 wins & 8 nominations.,N/A,Canada,23 Aug 2005,Deepa Mehta,"Romance, Comedy, Drama","English, Hindi, Spanish",35,"After Rahul's white pop-star fiancée dies in a bizarre levitation accident his mother insists he find another girl as soon as possible, preferably a Hindi one. As she backs this up by ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjkwNjkzNDQ4NF5BMl5BanBnXkFtZTcwNDI5NjEzMQ@@._V1_SX300.jpg,Cine Bella,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",25 Oct 2002,True,105 min,Bollywood/Hollywood,movie,http://www.bollywoodhollywoodmovie.com,Deepa Mehta,2002,tt0303785,6.0,"2,318"
192,"Sophie Vavasseur, Niall Beagan, Hugh McDonagh, Pierce Brosnan",2 wins & 7 nominations.,"$1,341,151","Germany, Ireland, USA, UK, Netherlands",15 Apr 2003,Bruce Beresford,Drama,English,55,"1953. Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment, and the fact that there is no woman in the house to care for the children...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjUwNTkxOF5BMl5BanBnXkFtZTYwMzA1MDg5._V1_SX300.jpg,MGM/UA,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",25 Dec 2002,True,94 min,Evelyn,movie,http://www.mgm.com/evelyn,Paul Pender,2002,tt0298856,7.0,"5,721"
193,"Tony Goldwyn, F. Murray Abraham, Kurt Fuller, Stacy Edwards",N/A,N/A,USA,22 Oct 2002,Jon Purdy,Drama,English,38,"""Joshua"" tells the story of a possible second coming of Christ to a small U.S. town.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzkzNTk1MF5BMl5BanBnXkFtZTcwMzQ2NzYxMQ@@._V1_SX300.jpg,Artisan Entertainment,G,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",19 Apr 2002,True,91 min,Joshua,movie,http://www.joshuathemovie.com,"Joseph F. Girzone (novel), Brad Mirman (screenplay), Keith Giglio (screenplay)",2002,tt0271582,6.8,"1,600"
194,"D. David Morin, Gavin MacLeod, Hal Linden, Jennifer O'Neill",N/A,N/A,USA,07 Oct 2003,Rich Christiano,"Drama, Fantasy, Sci-Fi",English,26,A Bible professor from 1890 comes forward in time to the present via a time machine and cannot believe the things that he sees!,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ3YTU2NWUtNzhmZC00ODZhLWIxOGYtZjJhZjFkNGQ3NDZiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,Time Changer Productions,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",29 Dec 2016,True,95 min,Time Changer,movie,http://www.timechangermovie.com,Rich Christiano,2002,tt0295725,5.5,"1,861"
195,"Campbell Scott, Jesse Eisenberg, Isabella Rossellini, Elizabeth Berkley",12 wins & 14 nominations.,"$1,169,941",USA,18 Mar 2003,Dylan Kidd,"Comedy, Drama","English, German",75,"After breaking up with his lover and boss, a smooth-talking man takes his teenaged nephew out on the town in search of sex.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1MDgyODQzMl5BMl5BanBnXkFtZTYwNTI4MjE3._V1_SX300.jpg,Artisan Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",22 Nov 2002,True,106 min,Roger Dodger,movie,N/A,Dylan Kidd,2002,tt0299117,7.0,"15,951"
196,"Will Swenson, Connie Young, Daryn Tufts, Kirby Heyborne",N/A,"$1,136,236",USA,28 Mar 2006,Kurt Hale,"Comedy, Drama, Romance",English,N/A,"When Jonathan Jordan gets divorced he's thrust back into the world of being a single Mormon - a world who's ultimate goal is eternal marriage. Struggling to fit in, Jonathan decides to stop...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNDAwNjc4M15BMl5BanBnXkFtZTYwMzQ5NDk5._V1_SX300.jpg,Halestorm Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",30 Jan 2002,True,102 min,The Singles Ward,movie,http://www.singleswardthemovie.com,"Kurt Hale, John E. Moyer",2002,tt0306069,6.3,"1,183"
197,"Christian Bale, Dominic Purcell, Sean Bean, Christian Kahrmann",2 nominations.,N/A,USA,13 May 2003,Kurt Wimmer,"Action, Drama, Sci-Fi",English,33,"In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state.",https://ia.media-imdb.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",06 Dec 2002,True,107 min,Equilibrium,movie,http://www.dimensionfilms.com/equilibrium/index.html,Kurt Wimmer,2002,tt0238380,7.5,"283,887"
198,"Steve Coogan, John Thomson, Paul Popplewell, Lennie James",1 win & 13 nominations.,N/A,UK,09 Jan 2007,Michael Winterbottom,"Biography, Comedy, Drama",English,85,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",https://ia.media-imdb.com/images/M/MV5BM2YxZDgyNzMtODVmNi00NDE2LWI0MTQtNDIzMWQ0MmEzMmZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Metacritic', 'Value': '85/100'}]",20 Sep 2002,True,117 min,24 Hour Party People,movie,N/A,Frank Cottrell Boyce (screenplay),2002,tt0274309,7.4,"29,059"
199,"Valeria Golino, Vincenzo Amato, Francesco Casisa, Veronica D'Agostino",20 wins & 11 nominations.,"$905,313","Italy, France",21 Oct 2003,Emanuele Crialese,Drama,"Italian, Sicilian",65,"On an impoverished Italian island, a free-spirited woman is accused of madness by townspeople fed up with her antics.",https://images-na.ssl-images-amazon.com/images/M/MV5BZDQzNDEwOTAtOTg3ZS00NTY5LTkzNmQtMGFlMjZiZWMzMjY0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",22 May 2002,True,90 min,Respiro,movie,http://www.respiro-lefilm.com/,Emanuele Crialese,2002,tt0286516,7.0,"4,205"
200,"Audrey Tautou, Samuel Le Bihan, Isabelle Carré, Sophie Guillemin",2 nominations.,"$365,899",France,12 Aug 2003,Laetitia Colombani,"Romance, Thriller",French,63,"A young woman who is in love with a married doctor becomes dangerous when her attempts to persuade him to leave his wife are unsuccessful. However, when things are seen from his point of view, the real situation becomes clear.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NzcwMjM4Ml5BMl5BanBnXkFtZTcwMjgyMjEyMQ@@._V1_SX300.jpg,Samuel Goldwyn Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",27 Mar 2002,True,92 min,He Loves Me... He Loves Me Not,movie,http://www.helovesmethemovie.com,"Laetitia Colombani, Caroline Thivel (collaborating writer)",2002,tt0291579,7.2,"16,938"
201,"Amitabh Bachchan, Sanjay Dutt, Sunil Shetty, Mahesh Manjrekar",3 wins & 7 nominations.,"$1,002,066",India,23 Mar 2004,Sanjay Gupta,"Action, Crime, Drama","Hindi, English",41,Six bank robbers trying to pull off the perfect heist discover one of them is an undercover cop.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDRmMzE1NTUtNjgyMi00MTVlLWE4MWMtOWY3NDk0OGU3MGE1XkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_SX300.jpg,Media Partners,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",20 Dec 2002,True,150 min,Kaante,movie,N/A,"Sanjay Gupta, Vinay, Yash, Milap Zaveri (dialogue)",2002,tt0294662,6.6,"3,815"
202,"Robert Duvall, Rubén Blades, Kathy Baker, Luciana Pedraza",1 nomination.,"$873,865","USA, Argentina",09 Dec 2003,Robert Duvall,"Crime, Drama, Romance","English, Spanish, German",51,"An aging hitman gets a contract to kill a General in Buenos Aires, Argentina. But when his mark becomes unavailable, he becomes involved in Argentinian tango culture.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MzkyNDU2OV5BMl5BanBnXkFtZTYwNjM5NzM3._V1_SX300.jpg,MGM Distribution Company,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",04 Sep 2003,True,114 min,Assassination Tango,movie,http://www.assassinationtango.com,Robert Duvall,2002,tt0283897,5.9,"2,665"
203,"Markku Peltola, Kati Outinen, Juhani Niemelä, Kaija Pakarinen",Nominated for 1 Oscar. Another 21 wins & 24 nominations.,"$794,306","Finland, Germany, France",07 Oct 2003,Aki Kaurismäki,"Comedy, Drama, Romance",Finnish,84,"The second part of Aki Kaurismäki's ""Finland"" trilogy, the film follows a man who arrives in Helsinki and gets beaten up so severely he develops amnesia. Unable to remember his name or ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MDY5NzUzM15BMl5BanBnXkFtZTYwNzQxNzk5._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",01 Mar 2002,True,97 min,The Man Without a Past,movie,http://www.sonyclassics.com/manwithoutapast/index_flash.html,Aki Kaurismäki,2002,tt0311519,7.7,"19,280"
204,"Jeremy Hoop, Randy King, Heather Beers, Lindsay Killian",N/A,"$655,471",USA,01 Aug 2003,Adam Thomas Anderegg,"Comedy, Drama, Romance",English,N/A,"Sam Roberts thinks he has all the answers: the purpose of life, the meaning of love, the plan for a perfect future. Until Charly walks into his life.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMTA3OTMwM15BMl5BanBnXkFtZTYwNjA3Mzc2._V1_SX300.jpg,Excel Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",20 Sep 2002,True,103 min,Charly,movie,http://www.charlyencore.com/,"Jack Weyland (novel), Janine Whetten Gilbert (screenplay)",2002,tt0330136,6.9,724
